INTERNAL_KEY,SITENAME,SITECODE,COUNTRY,SITE STATUS,INTEREST STATUS,NOWAK CODE,BIRDNAME,LAY_TITLE,SEASON,COUNT,UNITS,Pop UNITS,YEAR,CRITERIA_DESC,proportion,assemb component,X_COORDINATE,Y_COORDINATE
7000043,"Gruinart Flats, Islay",UK13023,S,Classified/designatd,internationally important,046b,Branta bernicla hrota [Canada/Ireland],Light-bellied brent goose,P,71,Individuals,71 i,5 year peak mean 1998/9-2002/3,International population (passage),0.35,N,129386,669934
7000043,"Gruinart Flats, Islay",UK13023,S,Classified/designatd,nationally important,151,Philomachus pugnax (Western Africa - wintering),Ruff ,P,23,Individuals,23 i,5 year peak mean 1998/9-2002/3,Nationally important population (GB passage),3.28571428571429,N,129386,669934
7000043,"Gruinart Flats, Islay",UK13023,S,Classified/designatd,internationally important,395,Anser albifrons flavirostris (Greenland/Ireland/UK),Greenland white-fronted goose,W,3000,Individuals,3000 i,5 year peak means 91/2-95/6 (estimated),International population (Wintering),11.1111111111111,N,129386,669934
7000071,Hamford Water,UK11028,E,Classified/designatd,internationally important,156,Limosa limosa islandica (Iceland - breeding),Black-tailed godwit ,W,377,Individuals,377 i,5 year peak mean 1998/9-2002/3,International population (Wintering),1.07714285714286,N,623078.7,225131.2
7000071,Hamford Water,UK11028,E,Classified/designatd,nationally important,048,Tadorna tadorna (North-western Europe),Common shelduck ,W,1738,Individuals,1738 i,5 year peak mean 1998/9-2002/3,Nationally important population (GB wintering),2.22250639386189,N,623078.7,225131.2
7000071,Hamford Water,UK11028,E,Classified/designatd,nationally important,132,Recurvirostra avosetta (Western Europe/Western Mediterranean - breeding),Pied avocet ,W,388,Individuals,388 i,5 year peak mean 1998/9-2002/3,Nationally important population (GB wintering),11.4285714285714,N,623078.7,225131.2
7000071,Hamford Water,UK11028,E,Classified/designatd,internationally important,137,Charadrius hiaticula (Europe/Northern Africa - wintering),Ringed plover ,P,1169,Individuals,1169 i,5 year peak mean 1998/9-2002/3,International population (passage),1.6013698630137,N,623078.7,225131.2
7000071,Hamford Water,UK11028,E,Classified/designatd,nationally important,140,Pluvialis apricaria [North-western Europe - breeding],European golden plover ,W,3021,Individuals,3021 i,5 year peak mean 1998/9-2002/3,Nationally important population (GB wintering),1.2084,N,623078.7,225131.2
7000071,Hamford Water,UK11028,E,Classified/designatd,internationally important,141,Pluvialis squatarola (Eastern Atlantic - wintering),Grey plover ,W,2749,Individuals,2749 i,5 year peak mean 1998/9-2002/3,International population (Wintering),1.11295546558704,N,623078.7,225131.2
7000071,Hamford Water,UK11028,E,Classified/designatd,nationally important,052,Anas crecca (North-western Europe),Eurasian teal ,W,2684,Individuals,2684 i,5 year peak mean 1998/9-2002/3,Nationally important population (GB wintering),1.39791666666667,N,623078.7,225131.2
7000071,Hamford Water,UK11028,E,Classified/designatd,nationally important,151,Philomachus pugnax (Western Africa - wintering),Ruff ,P,28,Individuals,28 i,5 year peak mean 1998/9-2002/3,Nationally important population (GB passage),4,N,623078.7,225131.2
7000071,Hamford Water,UK11028,E,Classified/designatd,internationally important,046a,Branta bernicla bernicla (Western Siberia/Western Europe),Dark-bellied brent goose,W,3629,Individuals,3629 i,5 year peak mean 1998/9-2002/3,International population (Wintering),1.68790697674419,N,623078.7,225131.2
7000071,Hamford Water,UK11028,E,Classified/designatd,nationally important,161,Tringa erythropus (Europe/Western Africa),Spotted redshank ,P,3,Individuals,3 i,5 year peak mean 1998/9-2002/3,Nationally important population (GB passage),2.20588235294118,N,623078.7,225131.2
7000071,Hamford Water,UK11028,E,Classified/designatd,internationally important,162,Tringa totanus (Eastern Atlantic - wintering),Common redshank ,P,2099,Individuals,2099 i,5 year peak mean 1998/9-2002/3,Nationally important population (GB passage),1.80792420327304,N,623078.7,225131.2
7000071,Hamford Water,UK11028,E,Classified/designatd,nationally important,164,Tringa nebularia (Europe/Western Africa),Common greenshank ,P,76,Individuals,76 i,5 year peak mean 1998/9-2002/3,Nationally important population (GB passage),12.7303182579565,N,623078.7,225131.2
7000071,Hamford Water,UK11028,E,Classified/designatd,nationally important,195,Sterna albifrons (Eastern Atlantic - breeding),Little tern ,B,113,,113 n,Seabird 2000 Census,Nationally important population (GB breeding),5.80380071905496,N,623078.7,225131.2
7000071,Hamford Water,UK11028,E,Classified/designatd,nationally important,179,Larus ridibundus (North-western Europe - breeding),Black-headed gull ,B,11000,,11000 n,Seabird 2000 Census,Nationally important population (GB breeding),8.59999843636392,N,623078.7,225131.2
7000071,Hamford Water,UK11028,E,Classified/designatd,nationally important,176,Larus melanocephalus,Mediterranean gull ,B,3,,3 n,Seabird 2000 Census,Nationally important population (GB breeding),2.77777777777778,N,623078.7,225131.2
7000071,Hamford Water,UK11028,E,Classified/designatd,nationally important,143,Calidris canutus (North-eastern Canada/Greenland/Iceland/North-western Europe),Red knot ,W,3956,Individuals,3956 i,5 year peak mean 1998/9-2002/3,Nationally important population (GB wintering),1.39492242595205,N,623078.7,225131.2
7000031,Holburn Lake and Moss,UK11030,E,Classified/designatd,internationally important,043a,Anser anser [Iceland/UK/Ireland],Greylag goose ,W,2150,Individuals,2150 i,,International population (Wintering),2.41301907968575,N,405086.1,636521.7
7000031,Holburn Lake and Moss,UK11030,E,Classified/designatd,nationally important,052,Anas crecca (North-western Europe),Eurasian teal ,P,2013,Individuals,2013 i,5 year peak mean 1998/9-2002/3,Nationally important population (GB passage),1.0484375,N,405086.1,636521.7
7000140,Humber Estuary,UK11031,E,Classified/designatd,internationally important,140,Pluvialis apricaria [North-western Europe - breeding],European golden plover ,P,17996,Individuals,17996 i,1996-2000,International population (passage),2.2,N,536379,407878
7000140,Humber Estuary,UK11031,E,Classified/designatd,internationally important,149,Calidris alpina alpina (Northern Siberia/Europe/Western Africa),Dunlin ,P,20269,Individuals,20269 i,1996-2000,International population (passage),1.5,N,536379,407878
7000140,Humber Estuary,UK11031,E,Classified/designatd,internationally important,156,Limosa limosa islandica (Iceland - breeding),Black-tailed godwit ,P,915,Individuals,915 i,1996-2000,International population (passage),2.6,N,536379,407878
7000140,Humber Estuary,UK11031,E,Classified/designatd,internationally important,162,Tringa totanus (Eastern Atlantic - wintering),Common redshank ,P,7462,Individuals,7462 i,1996-2000,International population (passage),5.7,N,536379,407878
7000140,Humber Estuary,UK11031,E,Classified/designatd,internationally important,048,Tadorna tadorna (North-western Europe),Common shelduck ,W,4464,Individuals,4464 i,1996/7 to 2000/1,International population (Wintering),1.5,N,536379,407878
7000140,Humber Estuary,UK11031,E,Classified/designatd,internationally important,140,Pluvialis apricaria [North-western Europe - breeding],European golden plover ,W,30709,Individuals,30709 i,1996/7 to 2000/1,International population (Wintering),3.8,N,536379,407878
7000140,Humber Estuary,UK11031,E,Classified/designatd,internationally important,143,Calidris canutus (North-eastern Canada/Greenland/Iceland/North-western Europe),Red knot ,W,28165,Individuals,28165 i,1996/7 to 2000/1,International population (Wintering),6.3,N,536379,407878
7000140,Humber Estuary,UK11031,E,Classified/designatd,internationally important,149,Calidris alpina alpina (Northern Siberia/Europe/Western Africa),Dunlin ,W,22222,Individuals,22222 i,1996/7 to 2000/1,International population (Wintering),1.7,N,536379,407878
7000140,Humber Estuary,UK11031,E,Classified/designatd,internationally important,156,Limosa limosa islandica (Iceland - breeding),Black-tailed godwit ,W,1113,Individuals,1113 i,1996/7 to 2000/1,International population (Wintering),3.2,N,536379,407878
7000140,Humber Estuary,UK11031,E,Classified/designatd,internationally important,157,Limosa lapponica (Western Palearctic - wintering),Bar-tailed godwit ,W,2752,Individuals,2752 i,1996/7 to 2000/1,International population (Wintering),2.3,N,536379,407878
7000140,Humber Estuary,UK11031,E,Classified/designatd,internationally important,WATR,Waterfowl assemblage,Waterfowl assemblage,W,153934,Individuals,153934 i,1996/7 to 2000/1,Waterfowl assemblage - wintering,,N,536379,407878
7000140,Humber Estuary,UK11031,E,Classified/designatd,internationally important,143,Calidris canutus (North-eastern Canada/Greenland/Iceland/North-western Europe),Red knot ,P,18500,Individuals,18500 i,1996-2000,International population (passage),4.1,N,536379,407878
7000165,Inner Clyde Estuary,UK13024,S,Classified/designatd,nationally important,063,Somateria mollissima (Britain/Ireland),Common eider ,P,1060,Individuals,1060 i,5 year peak mean 1998/9-2002/3,Nationally important population (GB passage),1.45205479452055,N,235578,675814
7000165,Inner Clyde Estuary,UK13024,S,Classified/designatd,nationally important,007,Podiceps auritus (North-western Europe),Slavonian grebe ,W,20,Individuals,20 i,5 year peak mean 1998/9-2002/3,Nationally important population (GB wintering),2.75862068965517,N,235578,675814
7000165,Inner Clyde Estuary,UK13024,S,Classified/designatd,nationally important,017,Phalacrocorax carbo (North-western Europe),Great cormorant ,P,405,Individuals,405 i,5 year peak mean 1998/9-2002/3,Nationally important population (GB passage),1.76086956521739,N,235578,675814
7000165,Inner Clyde Estuary,UK13024,S,Classified/designatd,nationally important,067,Bucephala clangula (North-western/Central Europe),Common goldeneye ,W,317,Individuals,317 i,5 year peak mean 1998/9-2002/3,Nationally important population (GB wintering),1.27309236947791,N,235578,675814
7000165,Inner Clyde Estuary,UK13024,S,Classified/designatd,nationally important,130,Haematopus ostralegus (Europe & Northern/Western Africa),Eurasian oystercatcher ,W,3292,Individuals,3292 i,5 year peak mean 1998/9-2002/3,Nationally important population (GB wintering),1.04441624365482,N,235578,675814
7000165,Inner Clyde Estuary,UK13024,S,Classified/designatd,internationally important,162,Tringa totanus (Eastern Atlantic - wintering),Common redshank ,W,2099,Individuals,2099 i,5 year peak mean 1998/9-2002/3,Nationally important population (GB wintering),1.80792420327304,N,235578,675814
7000165,Inner Clyde Estuary,UK13024,S,Classified/designatd,nationally important,164,Tringa nebularia (Europe/Western Africa),Common greenshank ,W,11,Individuals,11 i,5 year peak mean 1998/9-2002/3,Nationally important population (GB wintering),1.84254606365159,N,235578,675814
7000166,Inner Moray Firth,UK13025,S,Classified/designatd,internationally important,043a,Anser anser [Iceland/UK/Ireland],Greylag goose ,W,2651,Individuals,2651 i,"5 year peak mean, 1992/3-1996/7",International population (Wintering),2.97530864197531,N,258798,847373
7000166,Inner Moray Firth,UK13025,S,Classified/designatd,nationally important,007,Podiceps auritus (North-western Europe),Slavonian grebe ,W,10,Individuals,10 i,5 year peak mean 1998/9-2002/3,Nationally important population (GB wintering),1.37931034482759,N,258798,847373
7000166,Inner Moray Firth,UK13025,S,Classified/designatd,nationally important,050,Anas penelope (Western Siberia/North-western/North-eastern Europe),Eurasian wigeon ,P,6073,Individuals,6073 i,5 year peak mean 1998/9-2002/3,Nationally important population (GB passage),1.49581280788177,N,258798,847373
7000166,Inner Moray Firth,UK13025,S,Classified/designatd,nationally important,052,Anas crecca (North-western Europe),Eurasian teal ,W,2019,Individuals,2019 i,5 year peak mean 1998/9-2002/3,Nationally important population (GB wintering),1.0515625,N,258798,847373
7000166,Inner Moray Firth,UK13025,S,Classified/designatd,nationally important,062,Aythya marila (Northern/Western Europe),Greater scaup ,W,405,Individuals,405 i,5 year peak mean 1998/9-2002/3,Nationally important population (GB wintering),5.35714285714286,N,258798,847373
7000166,Inner Moray Firth,UK13025,S,Classified/designatd,nationally important,064,Clangula hyemalis (Iceland/Greenland),Long-tailed duck ,W,169,Individuals,169 i,5 year peak mean 1998/9-2002/3,Nationally important population (GB wintering),1.05625,N,258798,847373
7000166,Inner Moray Firth,UK13025,S,Classified/designatd,nationally important,067,Bucephala clangula (North-western/Central Europe),Common goldeneye ,W,665,Individuals,665 i,5 year peak mean 1998/9-2002/3,Nationally important population (GB wintering),2.67068273092369,N,258798,847373
7000166,Inner Moray Firth,UK13025,S,Classified/designatd,internationally important,069,Mergus serrator (North-western/Central Europe),Red-breasted merganser ,W,135,Individuals,135 i,5 year peak mean 1998/9-2002/3,Nationally important population (GB wintering),1.3719512195122,N,258798,847373
7000166,Inner Moray Firth,UK13025,S,Classified/designatd,internationally important,157,Limosa lapponica (Western Palearctic - wintering),Bar-tailed godwit ,W,755,Individuals,755 i,5 year peak mean 1998/9-2002/3,Nationally important population (GB wintering),1.2258483520052,N,258798,847373
7000166,Inner Moray Firth,UK13025,S,Classified/designatd,internationally important,162,Tringa totanus (Eastern Atlantic - wintering),Common redshank ,W,2069,Individuals,2069 i,5 year peak mean 1998/9-2002/3,Nationally important population (GB wintering),1.78208440999139,N,258798,847373
7000166,Inner Moray Firth,UK13025,S,Classified/designatd,internationally important,WATR,Waterfowl assemblage,Waterfowl assemblage,W,25740,Individuals,25740 i,5 year peak mean 1998/9-2002/3,Waterfowl assemblage - wintering,,N,258798,847373
7000166,Inner Moray Firth,UK13025,S,Classified/designatd,nationally important,130,Haematopus ostralegus (Europe & Northern/Western Africa),Eurasian oystercatcher ,P,3457,Individuals,3457 i,5 year peak mean 1998/9-2002/3,Nationally important population (GB passage),1.09676395939086,N,258798,847373
12,Isles of Scilly,UK11033,E,Classified/designatd,internationally important,018,Phalacrocorax aristotelis (Northern Europe),European shag ,B,1091,,1091 n,Seabird 2000 Census,International population (Breeding),1.36375,N,88926,10911
12,Isles of Scilly,UK11033,E,Classified/designatd,internationally important,184,Larus argentatus (North-western Europe (breeding) and Iceland/Western Europe - breeding),Herring gull ,B,3608,Pairs,3608 p,Count as at 1999,International population (Breeding),0.992572214580468,N,88926,10911
